SOURCE_ID	SOURCE_NAME	TARGET_ID	TARGET_NAME	FullFams
List-2023-1308-1098	THINK (REFLECT)	List-2023-1308-372	SEEM	3
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1019	SEE	4
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1034	FEEL	3
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1062	ANXIETY	4
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1080	BELIEVE	7
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1098	THINK (REFLECT)	19
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1101	KNOW (SOMETHING)	3
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1103	GUESS	9
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1105	IDEA	3
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1115	REMEMBER	8
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1124	SUSPECT	7
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-1155	SAY	3
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-366	CONCEIVE	4
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-372	SEEM	4
List-2023-1308-1099	THINK (BELIEVE)	List-2023-1308-931	COUNT	6
List-2023-1308-1100	UNDERSTAND	List-2023-1308-1016	HEAR	11
List-2023-1308-1100	UNDERSTAND	List-2023-1308-1017	LISTEN	7
List-2023-1308-1100	UNDERSTAND	List-2023-1308-1019	SEE	3
List-2023-1308-1100	UNDERSTAND	List-2023-1308-1034	FEEL	5
List-2023-1308-1100	UNDERSTAND	List-2023-1308-1046	CLEAR	3
List-2023-1308-1100	UNDERSTAND	List-2023-1308-1080	BELIEVE	3
List-2023-1308-1100	UNDERSTAND	List-2023-1308-1101	KNOW (SOMETHING)	22
List-2023-1308-1100	UNDERSTAND	List-2023-1308-1108	LEARN	5
List-2023-1308-1100	UNDERSTAND	List-2023-1308-1109	STUDY	3
List-2023-1308-1100	UNDERSTAND	List-2023-1308-1163	OBEY	5
List-2023-1308-1100	UNDERSTAND	List-2023-1308-813	FIND	3
List-2023-1308-1101	KNOW (SOMETHING)	List-2023-1308-1019	SEE	7
List-2023-1308-1101	KNOW (SOMETHING)	List-2023-1308-1034	FEEL	6
List-2023-1308-1101	KNOW (SOMETHING)	List-2023-1308-1046	CLEAR	3
List-2023-1308-1101	KNOW (SOMETHING)	List-2023-1308-1080	BELIEVE	4
List-2023-1308-1101	KNOW (SOMETHING)	List-2023-1308-1095	CLEVER	4
List-2023-1308-1101	KNOW (SOMETHING)	List-2023-1308-1099	THINK (BELIEVE)	3
List-2023-1308-1101	KNOW (SOMETHING)	List-2023-1308-1100	UNDERSTAND	22
List-2023-1308-1101	KNOW (SOMETHING)	List-2023-1308-1102	ADMIT	6
List-2023-1308-1101	KNOW (SOMETHING)	List-2023-1308-1108	LEARN	11
List-2023-1308-1101	KNOW (SOMETHING)	List-2023-1308-1109	STUDY	4
List-2023-1308-1102	ADMIT	List-2023-1308-1101	KNOW (SOMETHING)	6
List-2023-1308-1102	ADMIT	List-2023-1308-1103	GUESS	3
List-2023-1308-1102	ADMIT	List-2023-1308-1155	SAY	5
List-2023-1308-1102	ADMIT	List-2023-1308-1156	TELL	7
List-2023-1308-1102	ADMIT	List-2023-1308-1162	ANSWER	4
List-2023-1308-1102	ADMIT	List-2023-1308-1163	OBEY	4
List-2023-1308-1102	ADMIT	List-2023-1308-1166	PROMISE	4
List-2023-1308-1102	ADMIT	List-2023-1308-1173	ANNOUNCE	4
List-2023-1308-1102	ADMIT	List-2023-1308-1202	ALLOW OR PERMIT	4
List-2023-1308-1102	ADMIT	List-2023-1308-1284	PREACH	4
List-2023-1308-1103	GUESS	List-2023-1308-1034	FEEL	3
List-2023-1308-1103	GUESS	List-2023-1308-1098	THINK (REFLECT)	10
List-2023-1308-1103	GUESS	List-2023-1308-1099	THINK (BELIEVE)	9
List-2023-1308-1103	GUESS	List-2023-1308-1102	ADMIT	3
List-2023-1308-1103	GUESS	List-2023-1308-1115	REMEMBER	3
List-2023-1308-1103	GUESS	List-2023-1308-1124	SUSPECT	7
List-2023-1308-1103	GUESS	List-2023-1308-372	SEEM	3
List-2023-1308-1104	IMITATE	List-2023-1308-1010	TASTE (SOMETHING)	3
List-2023-1308-1104	IMITATE	List-2023-1308-1108	LEARN	3
List-2023-1308-1104	IMITATE	List-2023-1308-1109	STUDY	4
List-2023-1308-1104	IMITATE	List-2023-1308-1128	TRY	4
List-2023-1308-1104	IMITATE	List-2023-1308-883	MEASURE	4
List-2023-1308-1105	IDEA	List-2023-1308-1097	MIND	17
List-2023-1308-1105	IDEA	List-2023-1308-1098	THINK (REFLECT)	6
List-2023-1308-1105	IDEA	List-2023-1308-1099	THINK (BELIEVE)	3
List-2023-1308-1105	IDEA	List-2023-1308-1121	INTENTION	8
List-2023-1308-1106	STUPID	List-2023-1308-1107	MAD	13
List-2023-1308-1106	STUPID	List-2023-1308-406	MUTE	5
List-2023-1308-1106	STUPID	List-2023-1308-891	BLUNT	3
List-2023-1308-1107	MAD	List-2023-1308-1106	STUPID	13
List-2023-1308-1108	LEARN	List-2023-1308-1100	UNDERSTAND	5
List-2023-1308-1108	LEARN	List-2023-1308-1101	KNOW (SOMETHING)	11
List-2023-1308-1108	LEARN	List-2023-1308-1104	IMITATE	3
List-2023-1308-1108	LEARN	List-2023-1308-1109	STUDY	23
List-2023-1308-1108	LEARN	List-2023-1308-1110	READ	5
List-2023-1308-1108	LEARN	List-2023-1308-1111	TEACH	10
List-2023-1308-1109	STUDY	List-2023-1308-1100	UNDERSTAND	3
List-2023-1308-1109	STUDY	List-2023-1308-1101	KNOW (SOMETHING)	4
List-2023-1308-1109	STUDY	List-2023-1308-1104	IMITATE	4
List-2023-1308-1109	STUDY	List-2023-1308-1108	LEARN	23
List-2023-1308-1109	STUDY	List-2023-1308-1110	READ	9
List-2023-1308-1109	STUDY	List-2023-1308-1111	TEACH	8
List-2023-1308-1110	READ	List-2023-1308-1108	LEARN	5
List-2023-1308-1110	READ	List-2023-1308-1109	STUDY	9
List-2023-1308-1110	READ	List-2023-1308-1111	TEACH	5
List-2023-1308-1110	READ	List-2023-1308-1146	SING	5
List-2023-1308-1110	READ	List-2023-1308-1171	CALL	3
List-2023-1308-1110	READ	List-2023-1308-931	COUNT	8
List-2023-1308-1111	TEACH	List-2023-1308-1021	SHOW	5
List-2023-1308-1111	TEACH	List-2023-1308-1108	LEARN	10
List-2023-1308-1111	TEACH	List-2023-1308-1109	STUDY	8
List-2023-1308-1111	TEACH	List-2023-1308-1110	READ	5
List-2023-1308-1111	TEACH	List-2023-1308-1120	EXPLAIN	9
List-2023-1308-1111	TEACH	List-2023-1308-1284	PREACH	5
List-2023-1308-1112	PUPIL (STUDENT)	List-2023-1308-1113	TEACHER	4
List-2023-1308-1112	PUPIL (STUDENT)	List-2023-1308-96	CHILD (YOUNG HUMAN)	3
List-2023-1308-1113	TEACHER	List-2023-1308-1112	PUPIL (STUDENT)	4
List-2023-1308-1113	TEACHER	List-2023-1308-1197	MASTER	4
List-2023-1308-1115	REMEMBER	List-2023-1308-1098	THINK (REFLECT)	9
List-2023-1308-1115	REMEMBER	List-2023-1308-1099	THINK (BELIEVE)	8
List-2023-1308-1115	REMEMBER	List-2023-1308-1103	GUESS	3
List-2023-1308-1115	REMEMBER	List-2023-1308-355	WAKE UP	3
List-2023-1308-1116	FORGET	List-2023-1308-814	MISPLACE	3
List-2023-1308-1117	OBSCURE	List-2023-1308-1025	DARK	6
List-2023-1308-1117	OBSCURE	List-2023-1308-58	DARKNESS	7
List-2023-1308-1119	CERTAIN	List-2023-1308-1081	FAITHFUL	5
List-2023-1308-1119	CERTAIN	List-2023-1308-1134	YES	3
List-2023-1308-1119	CERTAIN	List-2023-1308-379	MIGHTY OR POWERFUL OR STRONG	3
List-2023-1308-1119	CERTAIN	List-2023-1308-900	TRUE	19
List-2023-1308-1119	CERTAIN	List-2023-1308-901	CORRECT (RIGHT)	7
List-2023-1308-1120	EXPLAIN	List-2023-1308-1021	SHOW	3
List-2023-1308-1120	EXPLAIN	List-2023-1308-1111	TEACH	9
List-2023-1308-1120	EXPLAIN	List-2023-1308-1153	SPEAK	3
List-2023-1308-1120	EXPLAIN	List-2023-1308-1155	SAY	6
List-2023-1308-1120	EXPLAIN	List-2023-1308-1156	TELL	9
List-2023-1308-1120	EXPLAIN	List-2023-1308-1173	ANNOUNCE	8
List-2023-1308-1120	EXPLAIN	List-2023-1308-1284	PREACH	5
List-2023-1308-1121	INTENTION	List-2023-1308-1077	WANT	5
List-2023-1308-1121	INTENTION	List-2023-1308-1097	MIND	5
List-2023-1308-1121	INTENTION	List-2023-1308-1105	IDEA	8
List-2023-1308-1122	CAUSE	List-2023-1308-1089	FAULT	3
List-2023-1308-1122	CAUSE	List-2023-1308-1131	BECAUSE	8
List-2023-1308-1122	CAUSE	List-2023-1308-1202	ALLOW OR PERMIT	7
List-2023-1308-1122	CAUSE	List-2023-1308-652	DO OR MAKE	4
List-2023-1308-1122	CAUSE	List-2023-1308-853	PUT	3
List-2023-1308-1123	DOUBT	List-2023-1308-1124	SUSPECT	8
List-2023-1308-1124	SUSPECT	List-2023-1308-1098	THINK (REFLECT)	4
List-2023-1308-1124	SUSPECT	List-2023-1308-1099	THINK (BELIEVE)	7
List-2023-1308-1124	SUSPECT	List-2023-1308-1103	GUESS	7
List-2023-1308-1124	SUSPECT	List-2023-1308-1123	DOUBT	8
List-2023-1308-1125	NEED (NOUN)	List-2023-1308-1057	LOVE	3
List-2023-1308-1125	NEED (NOUN)	List-2023-1308-1077	WANT	9
List-2023-1308-1125	NEED (NOUN)	List-2023-1308-769	TAKE	3
List-2023-1308-1125	NEED (NOUN)	List-2023-1308-812	LOOK FOR	4
List-2023-1308-1126	EASY	List-2023-1308-1036	SOFT	4
List-2023-1308-1126	EASY	List-2023-1308-1039	LIGHT (WEIGHT)	6
List-2023-1308-1126	EASY	List-2023-1308-838	CHEAP	3
List-2023-1308-1127	DIFFICULT	List-2023-1308-1014	BITTER	3
List-2023-1308-1127	DIFFICULT	List-2023-1308-1035	HARD	8
List-2023-1308-1127	DIFFICULT	List-2023-1308-1038	HEAVY	5
List-2023-1308-1127	DIFFICULT	List-2023-1308-1086	BAD	3
List-2023-1308-1127	DIFFICULT	List-2023-1308-818	POOR	3
List-2023-1308-1128	TRY	List-2023-1308-1010	TASTE (SOMETHING)	9
List-2023-1308-1128	TRY	List-2023-1308-1032	TOUCH	3
List-2023-1308-1128	TRY	List-2023-1308-1034	FEEL	5
List-2023-1308-1128	TRY	List-2023-1308-1073	DARE	3
List-2023-1308-1128	TRY	List-2023-1308-1104	IMITATE	4
List-2023-1308-1128	TRY	List-2023-1308-680	WEIGH	3
List-2023-1308-1128	TRY	List-2023-1308-883	MEASURE	7
List-2023-1308-1129	MANNER	List-2023-1308-1212	CUSTOM	11
List-2023-1308-1129	MANNER	List-2023-1308-780	ROAD	7
List-2023-1308-1129	MANNER	List-2023-1308-781	PATH	3
List-2023-1308-1129	MANNER	List-2023-1308-912	SIMILAR	3
List-2023-1308-1130	AND	List-2023-1308-1133	OR	3
List-2023-1308-1130	AND	List-2023-1308-1134	YES	3
List-2023-1308-1130	AND	List-2023-1308-976	AGAIN	9
List-2023-1308-1131	BECAUSE	List-2023-1308-1122	CAUSE	8
List-2023-1308-1131	BECAUSE	List-2023-1308-1132	IF	7
List-2023-1308-1131	BECAUSE	List-2023-1308-1139	WHAT	3
List-2023-1308-1131	BECAUSE	List-2023-1308-1140	WHEN	4
List-2023-1308-1131	BECAUSE	List-2023-1308-1144	WHY	3
List-2023-1308-1132	IF	List-2023-1308-1131	BECAUSE	7
List-2023-1308-1132	IF	List-2023-1308-1133	OR	3
List-2023-1308-1132	IF	List-2023-1308-1134	YES	4
List-2023-1308-1132	IF	List-2023-1308-1140	WHEN	5
List-2023-1308-1132	IF	List-2023-1308-912	SIMILAR	3
List-2023-1308-1133	OR	List-2023-1308-1130	AND	3
List-2023-1308-1133	OR	List-2023-1308-1132	IF	3
List-2023-1308-1134	YES	List-2023-1308-1119	CERTAIN	3
List-2023-1308-1134	YES	List-2023-1308-1130	AND	3
List-2023-1308-1134	YES	List-2023-1308-1132	IF	4
List-2023-1308-1134	YES	List-2023-1308-900	TRUE	4
List-2023-1308-1134	YES	List-2023-1308-901	CORRECT (RIGHT)	5
List-2023-1308-1135	NO	List-2023-1308-1164	DENY	6
List-2023-1308-1135	NO	List-2023-1308-1168	REFUSE	3
List-2023-1308-1135	NO	List-2023-1308-914	NOTHING OR ZERO	6
List-2023-1308-1135	NO	List-2023-1308-975	NEVER	3
List-2023-1308-1136	HOW	List-2023-1308-1138	HOW MUCH	4
List-2023-1308-1136	HOW	List-2023-1308-1139	WHAT	9
List-2023-1308-1136	HOW	List-2023-1308-1140	WHEN	3
List-2023-1308-1136	HOW	List-2023-1308-1141	WHERE	6
List-2023-1308-1136	HOW	List-2023-1308-1142	WHICH	6
List-2023-1308-1136	HOW	List-2023-1308-1144	WHY	7
List-2023-1308-1137	HOW MANY PIECES	List-2023-1308-1138	HOW MUCH	32
List-2023-1308-1137	HOW MANY PIECES	List-2023-1308-933	MANY	3
List-2023-1308-1137	HOW MANY PIECES	List-2023-1308-938	SOME	3
List-2023-1308-1138	HOW MUCH	List-2023-1308-1136	HOW	4
List-2023-1308-1138	HOW MUCH	List-2023-1308-1137	HOW MANY PIECES	32
List-2023-1308-1138	HOW MUCH	List-2023-1308-938	SOME	3
List-2023-1308-1139	WHAT	List-2023-1308-1131	BECAUSE	3
List-2023-1308-1139	WHAT	List-2023-1308-1136	HOW	9
List-2023-1308-1139	WHAT	List-2023-1308-1142	WHICH	8
List-2023-1308-1139	WHAT	List-2023-1308-1143	WHO	8
List-2023-1308-1139	WHAT	List-2023-1308-1144	WHY	7
List-2023-1308-1139	WHAT	List-2023-1308-804	THING	5
List-2023-1308-1140	WHEN	List-2023-1308-1131	BECAUSE	4
List-2023-1308-1140	WHEN	List-2023-1308-1132	IF	5
List-2023-1308-1140	WHEN	List-2023-1308-1136	HOW	3
List-2023-1308-1140	WHEN	List-2023-1308-1141	WHERE	4
List-2023-1308-1141	WHERE	List-2023-1308-1136	HOW	6
List-2023-1308-1141	WHERE	List-2023-1308-1140	WHEN	4
List-2023-1308-1141	WHERE	List-2023-1308-1142	WHICH	5
List-2023-1308-1142	WHICH	List-2023-1308-1136	HOW	6
List-2023-1308-1142	WHICH	List-2023-1308-1139	WHAT	8
List-2023-1308-1142	WHICH	List-2023-1308-1141	WHERE	5
List-2023-1308-1142	WHICH	List-2023-1308-1143	WHO	8
List-2023-1308-1143	WHO	List-2023-1308-1139	WHAT	8
List-2023-1308-1143	WHO	List-2023-1308-1142	WHICH	8
List-2023-1308-1144	WHY	List-2023-1308-1131	BECAUSE	3
List-2023-1308-1144	WHY	List-2023-1308-1136	HOW	7
List-2023-1308-1144	WHY	List-2023-1308-1139	WHAT	7
List-2023-1308-1145	VOICE	List-2023-1308-1018	SOUND OR NOISE	14
List-2023-1308-1145	VOICE	List-2023-1308-1153	SPEAK	8
List-2023-1308-1145	VOICE	List-2023-1308-1155	SAY	3
List-2023-1308-1145	VOICE	List-2023-1308-1157	SPEECH	3
List-2023-1308-1145	VOICE	List-2023-1308-1159	WORD	15
List-2023-1308-1145	VOICE	List-2023-1308-293	LANGUAGE	17
List-2023-1308-1145	VOICE	List-2023-1308-297	NECK	3
List-2023-1308-1145	VOICE	List-2023-1308-300	THROAT	6
List-2023-1308-1146	SING	List-2023-1308-1110	READ	5
List-2023-1308-1146	SING	List-2023-1308-1147	SHOUT	5
List-2023-1308-1146	SING	List-2023-1308-1155	SAY	3
List-2023-1308-1146	SING	List-2023-1308-1171	CALL	3
List-2023-1308-1146	SING	List-2023-1308-749	DANCE	3
List-2023-1308-1147	SHOUT	List-2023-1308-1146	SING	5
List-2023-1308-1147	SHOUT	List-2023-1308-1151	SHRIEK	16
List-2023-1308-1147	SHOUT	List-2023-1308-1152	HOWL	13
List-2023-1308-1147	SHOUT	List-2023-1308-1171	CALL	13
List-2023-1308-1147	SHOUT	List-2023-1308-1172	CALL BY NAME	6
List-2023-1308-1148	WHISPER	List-2023-1308-1149	MUMBLE	4
List-2023-1308-1149	MUMBLE	List-2023-1308-1148	WHISPER	4
List-2023-1308-1149	MUMBLE	List-2023-1308-1153	SPEAK	3
List-2023-1308-1149	MUMBLE	List-2023-1308-1154	STUTTER	3
List-2023-1308-1150	WHISTLE	List-2023-1308-741	BLOW (OF WIND)	4
List-2023-1308-1151	SHRIEK	List-2023-1308-1067	GROAN	6
List-2023-1308-1151	SHRIEK	List-2023-1308-1147	SHOUT	16
List-2023-1308-1151	SHRIEK	List-2023-1308-1152	HOWL	12
List-2023-1308-1151	SHRIEK	List-2023-1308-1171	CALL	5
List-2023-1308-1151	SHRIEK	List-2023-1308-1172	CALL BY NAME	3
List-2023-1308-1152	HOWL	List-2023-1308-1065	CRY	8
List-2023-1308-1152	HOWL	List-2023-1308-1067	GROAN	6
List-2023-1308-1152	HOWL	List-2023-1308-1147	SHOUT	13
List-2023-1308-1152	HOWL	List-2023-1308-1151	SHRIEK	12
List-2023-1308-1152	HOWL	List-2023-1308-1171	CALL	3
List-2023-1308-1153	SPEAK	List-2023-1308-1120	EXPLAIN	3
List-2023-1308-1153	SPEAK	List-2023-1308-1145	VOICE	8
List-2023-1308-1153	SPEAK	List-2023-1308-1149	MUMBLE	3
List-2023-1308-1153	SPEAK	List-2023-1308-1155	SAY	16
List-2023-1308-1153	SPEAK	List-2023-1308-1156	TELL	12
List-2023-1308-1153	SPEAK	List-2023-1308-1157	SPEECH	15
List-2023-1308-1153	SPEAK	List-2023-1308-1159	WORD	9
List-2023-1308-1153	SPEAK	List-2023-1308-1162	ANSWER	3
List-2023-1308-1153	SPEAK	List-2023-1308-1173	ANNOUNCE	6
List-2023-1308-1153	SPEAK	List-2023-1308-1284	PREACH	4
List-2023-1308-1153	SPEAK	List-2023-1308-293	LANGUAGE	9
List-2023-1308-1154	STUTTER	List-2023-1308-1149	MUMBLE	3
List-2023-1308-1155	SAY	List-2023-1308-1099	THINK (BELIEVE)	3
List-2023-1308-1155	SAY	List-2023-1308-1102	ADMIT	5
List-2023-1308-1155	SAY	List-2023-1308-1120	EXPLAIN	6
List-2023-1308-1155	SAY	List-2023-1308-1145	VOICE	3
List-2023-1308-1155	SAY	List-2023-1308-1146	SING	3
List-2023-1308-1155	SAY	List-2023-1308-1153	SPEAK	16
List-2023-1308-1155	SAY	List-2023-1308-1156	TELL	6
List-2023-1308-1155	SAY	List-2023-1308-1157	SPEECH	6
List-2023-1308-1155	SAY	List-2023-1308-1159	WORD	3
List-2023-1308-1155	SAY	List-2023-1308-1162	ANSWER	5
List-2023-1308-1155	SAY	List-2023-1308-1166	PROMISE	4
List-2023-1308-1155	SAY	List-2023-1308-1172	CALL BY NAME	5
List-2023-1308-1155	SAY	List-2023-1308-1173	ANNOUNCE	6
List-2023-1308-1155	SAY	List-2023-1308-1201	COMMAND	4
List-2023-1308-1155	SAY	List-2023-1308-293	LANGUAGE	4
List-2023-1308-1155	SAY	List-2023-1308-652	DO OR MAKE	7
List-2023-1308-1156	TELL	List-2023-1308-1102	ADMIT	7
List-2023-1308-1156	TELL	List-2023-1308-1120	EXPLAIN	9
List-2023-1308-1156	TELL	List-2023-1308-1153	SPEAK	12
List-2023-1308-1156	TELL	List-2023-1308-1155	SAY	6
List-2023-1308-1156	TELL	List-2023-1308-1157	SPEECH	7
List-2023-1308-1156	TELL	List-2023-1308-1173	ANNOUNCE	8
List-2023-1308-1156	TELL	List-2023-1308-1284	PREACH	7
List-2023-1308-1156	TELL	List-2023-1308-931	COUNT	3
List-2023-1308-1157	SPEECH	List-2023-1308-1145	VOICE	3
List-2023-1308-1157	SPEECH	List-2023-1308-1153	SPEAK	15
List-2023-1308-1157	SPEECH	List-2023-1308-1155	SAY	6
List-2023-1308-1157	SPEECH	List-2023-1308-1156	TELL	7
List-2023-1308-1157	SPEECH	List-2023-1308-1159	WORD	5
List-2023-1308-1157	SPEECH	List-2023-1308-1173	ANNOUNCE	4
List-2023-1308-1157	SPEECH	List-2023-1308-1284	PREACH	8
List-2023-1308-1157	SPEECH	List-2023-1308-293	LANGUAGE	5
List-2023-1308-1158	BE SILENT	List-2023-1308-22	CALM (OF SEA)	3
List-2023-1308-1158	BE SILENT	List-2023-1308-961	SILENCE	16
List-2023-1308-1159	WORD	List-2023-1308-1018	SOUND OR NOISE	6
List-2023-1308-1159	WORD	List-2023-1308-1145	VOICE	15
List-2023-1308-1159	WORD	List-2023-1308-1153	SPEAK	9
List-2023-1308-1159	WORD	List-2023-1308-1155	SAY	3
List-2023-1308-1159	WORD	List-2023-1308-1157	SPEECH	5
List-2023-1308-1159	WORD	List-2023-1308-286	MOUTH	4
List-2023-1308-1159	WORD	List-2023-1308-293	LANGUAGE	33
List-2023-1308-1160	NAME	List-2023-1308-1172	CALL BY NAME	6
List-2023-1308-1161	ASK (INQUIRE)	List-2023-1308-1165	ASK (REQUEST)	19
List-2023-1308-1162	ANSWER	List-2023-1308-1102	ADMIT	4
List-2023-1308-1162	ANSWER	List-2023-1308-1153	SPEAK	3
List-2023-1308-1162	ANSWER	List-2023-1308-1155	SAY	5
List-2023-1308-1162	ANSWER	List-2023-1308-1163	OBEY	3
List-2023-1308-1162	ANSWER	List-2023-1308-1166	PROMISE	3
List-2023-1308-1162	ANSWER	List-2023-1308-1172	CALL BY NAME	3
List-2023-1308-1162	ANSWER	List-2023-1308-826	PAY	3
List-2023-1308-1163	OBEY	List-2023-1308-1016	HEAR	12
List-2023-1308-1163	OBEY	List-2023-1308-1017	LISTEN	18
List-2023-1308-1163	OBEY	List-2023-1308-1080	BELIEVE	8
List-2023-1308-1163	OBEY	List-2023-1308-1100	UNDERSTAND	5
List-2023-1308-1163	OBEY	List-2023-1308-1102	ADMIT	4
List-2023-1308-1163	OBEY	List-2023-1308-1162	ANSWER	3
List-2023-1308-1163	OBEY	List-2023-1308-762	FOLLOW	4
List-2023-1308-1164	DENY	List-2023-1308-1135	NO	6
List-2023-1308-1164	DENY	List-2023-1308-1168	REFUSE	13
List-2023-1308-1164	DENY	List-2023-1308-1169	FORBID	5
List-2023-1308-1165	ASK (REQUEST)	List-2023-1308-1161	ASK (INQUIRE)	19
List-2023-1308-1165	ASK (REQUEST)	List-2023-1308-1171	CALL	5
List-2023-1308-1165	ASK (REQUEST)	List-2023-1308-1281	PRAY	9
List-2023-1308-1165	ASK (REQUEST)	List-2023-1308-770	BUY	3
List-2023-1308-1165	ASK (REQUEST)	List-2023-1308-812	LOOK FOR	3
List-2023-1308-1165	ASK (REQUEST)	List-2023-1308-823	BORROW	6
List-2023-1308-1166	PROMISE	List-2023-1308-1102	ADMIT	4
List-2023-1308-1166	PROMISE	List-2023-1308-1155	SAY	4
List-2023-1308-1166	PROMISE	List-2023-1308-1162	ANSWER	3
List-2023-1308-1166	PROMISE	List-2023-1308-1259	SWEAR	3
List-2023-1308-1168	REFUSE	List-2023-1308-1135	NO	3
List-2023-1308-1168	REFUSE	List-2023-1308-1164	DENY	13
List-2023-1308-1168	REFUSE	List-2023-1308-1169	FORBID	8
List-2023-1308-1169	FORBID	List-2023-1308-1164	DENY	5
List-2023-1308-1169	FORBID	List-2023-1308-1168	REFUSE	8
List-2023-1308-1169	FORBID	List-2023-1308-1211	HINDER OR PREVENT	11
List-2023-1308-1169	FORBID	List-2023-1308-1237	DEFEND	4
List-2023-1308-1170	SCOLD	List-2023-1308-1091	BLAME	4
List-2023-1308-1170	SCOLD	List-2023-1308-1174	THREATEN	3
List-2023-1308-1170	SCOLD	List-2023-1308-1217	FIGHT	4
List-2023-1308-1170	SCOLD	List-2023-1308-1262	CONDEMN	4
List-2023-1308-1170	SCOLD	List-2023-1308-1285	CURSE	6
List-2023-1308-1171	CALL	List-2023-1308-1110	READ	3
List-2023-1308-1171	CALL	List-2023-1308-1146	SING	3
List-2023-1308-1171	CALL	List-2023-1308-1147	SHOUT	13
List-2023-1308-1171	CALL	List-2023-1308-1151	SHRIEK	5
List-2023-1308-1171	CALL	List-2023-1308-1152	HOWL	3
List-2023-1308-1171	CALL	List-2023-1308-1165	ASK (REQUEST)	5
List-2023-1308-1171	CALL	List-2023-1308-1172	CALL BY NAME	11
List-2023-1308-1172	CALL BY NAME	List-2023-1308-1147	SHOUT	6
List-2023-1308-1172	CALL BY NAME	List-2023-1308-1151	SHRIEK	3
List-2023-1308-1172	CALL BY NAME	List-2023-1308-1155	SAY	5
List-2023-1308-1172	CALL BY NAME	List-2023-1308-1160	NAME	6
List-2023-1308-1172	CALL BY NAME	List-2023-1308-1162	ANSWER	3
List-2023-1308-1172	CALL BY NAME	List-2023-1308-1171	CALL	11
List-2023-1308-1172	CALL BY NAME	List-2023-1308-1173	ANNOUNCE	3
List-2023-1308-1173	ANNOUNCE	List-2023-1308-1021	SHOW	4
List-2023-1308-1173	ANNOUNCE	List-2023-1308-1102	ADMIT	4
List-2023-1308-1173	ANNOUNCE	List-2023-1308-1120	EXPLAIN	8
List-2023-1308-1173	ANNOUNCE	List-2023-1308-1153	SPEAK	6
List-2023-1308-1173	ANNOUNCE	List-2023-1308-1155	SAY	6
List-2023-1308-1173	ANNOUNCE	List-2023-1308-1156	TELL	8
List-2023-1308-1173	ANNOUNCE	List-2023-1308-1157	SPEECH	4
List-2023-1308-1173	ANNOUNCE	List-2023-1308-1172	CALL BY NAME	3
List-2023-1308-1173	ANNOUNCE	List-2023-1308-1284	PREACH	3
List-2023-1308-1174	THREATEN	List-2023-1308-1170	SCOLD	3
List-2023-1308-1175	BOAST	List-2023-1308-1072	PROUD	7
List-2023-1308-1175	BOAST	List-2023-1308-1092	PRAISE	3
List-2023-1308-1176	PAPER	List-2023-1308-1178	BOOK	21
List-2023-1308-1176	PAPER	List-2023-1308-625	LEAF	4
List-2023-1308-1177	PEN	List-2023-1308-323	FEATHER	4
List-2023-1308-1178	BOOK	List-2023-1308-1176	PAPER	21
List-2023-1308-1178	BOOK	List-2023-1308-608	WRITE	3
List-2023-1308-1180	FLUTE	List-2023-1308-1182	BRASS INSTRUMENT (HORN OR TRUMPET)	9
List-2023-1308-1182	BRASS INSTRUMENT (HORN OR TRUMPET)	List-2023-1308-1180	FLUTE	9
List-2023-1308-1182	BRASS INSTRUMENT (HORN OR TRUMPET)	List-2023-1308-263	HORN (ANATOMY)	6
List-2023-1308-1182	BRASS INSTRUMENT (HORN OR TRUMPET)	List-2023-1308-567	CHIMNEY	3
List-2023-1308-1184	COUNTRY	List-2023-1308-1	WORLD	12
List-2023-1308-1184	COUNTRY	List-2023-1308-1185	NATIVE COUNTRY	10
List-2023-1308-1184	COUNTRY	List-2023-1308-1186	TOWN	3
List-2023-1308-1184	COUNTRY	List-2023-1308-1187	VILLAGE	7
List-2023-1308-1184	COUNTRY	List-2023-1308-15	MAINLAND	5
List-2023-1308-1184	COUNTRY	List-2023-1308-2	LAND	23
List-2023-1308-1184	COUNTRY	List-2023-1308-3	EARTH (SOIL)	15
List-2023-1308-1184	COUNTRY	List-2023-1308-563	FLOOR	5
List-2023-1308-1184	COUNTRY	List-2023-1308-573	PLACE (POSITION)	5
List-2023-1308-1185	NATIVE COUNTRY	List-2023-1308-1184	COUNTRY	10
List-2023-1308-1185	NATIVE COUNTRY	List-2023-1308-1187	VILLAGE	3
List-2023-1308-1185	NATIVE COUNTRY	List-2023-1308-2	LAND	6
List-2023-1308-1186	TOWN	List-2023-1308-1184	COUNTRY	3
